image_id,real_class,pred_class,iou,score,precision,recall,TP/FP
27,2,2,0.8567786,0.999708,1.0,0.004807692284578402,TP
77,2,2,0.89235425,0.99962664,1.0,0.009615384569156804,TP
38,2,2,0.9202599,0.99961686,1.0,0.014423076853735207,TP
50,2,2,0.0,0.9995433,0.75,0.014423076853735207,FP
47,2,2,0.93772763,0.99953794,0.8,0.01923076913831361,TP
30,2,2,0.86293334,0.999521,0.8333333333333334,0.024038461422892014,TP
74,2,2,0.80724883,0.99948514,0.8571428571428571,0.028846153707470415,TP
85,2,2,0.8444181,0.9994531,0.875,0.03365384599204882,TP
50,2,2,0.9411121,0.9994442,0.8888888888888888,0.03846153827662722,TP
83,2,2,0.85972226,0.9994398,0.9,0.04326923056120562,TP
45,2,2,0.89553255,0.99943274,0.9090909090909091,0.04807692284578403,TP
27,2,2,0.89217824,0.9994273,0.9166666666666666,0.052884615130362425,TP
5,2,2,0.77844906,0.9994204,0.8461538461538461,0.052884615130362425,FP
34,2,2,0.86051095,0.9994124,0.8571428571428571,0.05769230741494083,TP
71,2,2,0.9415921,0.9993789,0.8666666666666667,0.062499999699519235,TP
34,2,2,0.85579175,0.9993704,0.875,0.06730769198409764,TP
41,2,2,0.93534815,0.99936765,0.8823529411764706,0.07211538426867604,TP
42,2,2,0.88702583,0.99936587,0.8888888888888888,0.07692307655325444,TP
68,2,2,0.8824263,0.99936515,0.8947368421052632,0.08173076883783284,TP
64,2,2,0.9244045,0.9993617,0.9,0.08653846112241124,TP
54,2,2,0.87812066,0.9993512,0.9047619047619048,0.09134615340698965,TP
4,2,2,0.9567401,0.99934846,0.9090909090909091,0.09615384569156805,TP
40,2,2,0.884779,0.9993431,0.9130434782608695,0.10096153797614646,TP
25,2,2,0.88788307,0.9993383,0.9166666666666666,0.10576923026072485,TP
34,2,2,0.94293636,0.99933356,0.92,0.11057692254530326,TP
83,2,2,0.867778,0.9993311,0.9230769230769231,0.11538461482988166,TP
72,2,2,0.9571542,0.9993181,0.9259259259259259,0.12019230711446006,TP
72,2,2,0.9134274,0.9993179,0.9285714285714286,0.12499999939903847,TP
16,2,2,0.8402772,0.999302,0.9310344827586207,0.12980769168361686,TP
25,2,2,0.9037037,0.9992861,0.9333333333333333,0.13461538396819528,TP
19,2,2,0.90189713,0.9992787,0.9354838709677419,0.13942307625277367,TP
35,2,2,0.94391274,0.99926966,0.9375,0.1442307685373521,TP
26,2,2,0.9065592,0.99926203,0.9393939393939394,0.14903846082193048,TP
11,2,2,0.9224941,0.99925107,0.9411764705882353,0.15384615310650887,TP
81,2,2,0.92112637,0.9992446,0.9428571428571428,0.1586538453910873,TP
55,2,2,0.85358685,0.9992238,0.9444444444444444,0.16346153767566568,TP
36,2,2,0.8720409,0.99921834,0.9459459459459459,0.1682692299602441,TP
25,2,2,0.87223065,0.9991936,0.9473684210526315,0.1730769222448225,TP
27,2,2,0.916173,0.99917346,0.9487179487179487,0.17788461452940088,TP
17,2,2,0.8545823,0.9991603,0.95,0.1826923068139793,TP
83,2,2,0.901071,0.99914503,0.9512195121951219,0.1874999990985577,TP
13,2,2,0.8067928,0.9991327,0.9523809523809523,0.1923076913831361,TP
29,2,2,0.92545366,0.9991271,0.9534883720930233,0.1971153836677145,TP
17,2,2,0.8961944,0.9991159,0.9545454545454546,0.20192307595229292,TP
74,2,2,0.9239767,0.99911445,0.9555555555555556,0.2067307682368713,TP
77,2,2,0.79126203,0.9990953,0.9347826086956522,0.2067307682368713,FP
69,2,2,0.8067641,0.9990933,0.9361702127659575,0.2115384605214497,TP
20,2,2,0.9589592,0.99907136,0.9375,0.21634615280602812,TP
31,2,2,0.82146245,0.99906415,0.9387755102040817,0.2211538450906065,TP
34,2,2,0.8876534,0.99906105,0.94,0.22596153737518493,TP
85,2,2,0.93633807,0.99905735,0.9411764705882353,0.23076922965976332,TP
27,2,2,0.7892346,0.99902785,0.9230769230769231,0.23076922965976332,FP
29,2,2,0.8633851,0.9990251,0.9245283018867925,0.2355769219443417,TP
13,2,2,0.967439,0.99902356,0.9259259259259259,0.24038461422892013,TP
59,2,2,0.9071118,0.99900705,0.9272727272727272,0.24519230651349852,TP
76,2,2,0.8938642,0.99898,0.9285714285714286,0.24999999879807694,TP
29,2,2,0.92001474,0.99897987,0.9298245614035088,0.25480769108265533,TP
13,2,2,0.8566021,0.9989281,0.9310344827586207,0.2596153833672337,TP
7,2,2,0.84546244,0.99892163,0.9322033898305084,0.26442307565181217,TP
20,2,2,0.92397475,0.9988979,0.9333333333333333,0.26923076793639056,TP
24,2,2,0.70888644,0.9988901,0.9180327868852459,0.26923076793639056,FP
75,2,2,0.9485344,0.99888664,0.9193548387096774,0.27403846022096895,TP
51,2,2,0.85201603,0.9988801,0.9206349206349206,0.27884615250554734,TP
84,2,2,0.7127241,0.99887985,0.90625,0.27884615250554734,FP
36,2,2,0.8185484,0.99887687,0.9076923076923077,0.28365384479012573,TP
8,2,2,0.8556274,0.998865,0.9090909090909091,0.2884615370747042,TP
58,2,2,0.9067723,0.9988612,0.9104477611940298,0.29326922935928257,TP
11,2,2,0.828409,0.99882513,0.9117647058823529,0.29807692164386096,TP
25,2,2,0.80875736,0.9988218,0.9130434782608695,0.30288461392843935,TP
70,2,2,0.8365232,0.99881786,0.9142857142857143,0.30769230621301774,TP
83,2,2,0.8423029,0.99881786,0.9154929577464789,0.3124999984975962,TP
36,2,2,0.86734,0.9988117,0.9166666666666666,0.3173076907821746,TP
79,2,2,0.93114126,0.9988078,0.9178082191780822,0.32211538306675297,TP
31,2,2,0.75116307,0.9988067,0.9054054054054054,0.32211538306675297,FP
24,2,2,0.8655186,0.99880433,0.9066666666666666,0.32692307535133136,TP
24,2,2,0.8226909,0.9987984,0.9078947368421053,0.33173076763590975,TP
85,2,2,0.7752711,0.99879396,0.8961038961038961,0.33173076763590975,FP
2,2,2,0.890188,0.99878854,0.8974358974358975,0.3365384599204882,TP
22,2,2,0.85368586,0.9987785,0.8987341772151899,0.3413461522050666,TP
9,2,2,0.81918585,0.99876654,0.9,0.346153844489645,TP
20,2,2,0.7768705,0.9987626,0.8888888888888888,0.346153844489645,FP
50,2,2,0.90833926,0.99875474,0.8902439024390244,0.35096153677422337,TP
2,2,2,0.8182046,0.99875224,0.891566265060241,0.35576922905880176,TP
55,2,2,0.919289,0.99871874,0.8928571428571429,0.3605769213433802,TP
27,2,2,0.94009304,0.99871576,0.8941176470588236,0.3653846136279586,TP
31,2,2,0.81668735,0.998713,0.8953488372093024,0.370192305912537,TP
27,2,2,0.88048834,0.99869674,0.896551724137931,0.3749999981971154,TP
57,2,2,0.83495253,0.99868387,0.8977272727272727,0.3798076904816938,TP
52,2,2,0.9182825,0.9986607,0.898876404494382,0.3846153827662722,TP
63,2,2,0.91524434,0.9986437,0.9,0.3894230750508506,TP
85,2,2,0.8417999,0.9986172,0.9010989010989011,0.394230767335429,TP
17,2,2,0.89793074,0.9985911,0.9021739130434783,0.3990384596200074,TP
3,2,2,0.8622875,0.9985549,0.9032258064516129,0.40384615190458584,TP
27,2,2,0.86647415,0.99852306,0.9042553191489362,0.40865384418916423,TP
12,2,2,0.94989026,0.99850404,0.9052631578947369,0.4134615364737426,TP
83,2,2,0.84559274,0.9985025,0.90625,0.418269228758321,TP
0,2,2,0.720442,0.99842143,0.8969072164948454,0.418269228758321,FP
27,2,2,0.8453398,0.9984213,0.8979591836734694,0.4230769210428994,TP
12,2,2,0.7597248,0.9983852,0.8888888888888888,0.4230769210428994,FP
53,2,2,0.7648447,0.99836797,0.88,0.4230769210428994,FP
24,2,2,0.81020963,0.9983582,0.8811881188118812,0.42788461332747785,TP
5,2,2,0.8763018,0.9983571,0.8823529411764706,0.43269230561205624,TP
1,2,2,0.78914446,0.99835455,0.8737864077669902,0.43269230561205624,FP
36,2,2,0.85381526,0.99832815,0.875,0.43749999789663463,TP
79,2,2,0.7935155,0.9983065,0.8666666666666667,0.43749999789663463,FP
6,2,2,0.85130364,0.99830616,0.8679245283018868,0.442307690181213,TP
29,2,2,0.91512364,0.99830556,0.8691588785046729,0.4471153824657914,TP
83,2,2,0.87470484,0.99828416,0.8703703703703703,0.45192307475036986,TP
45,2,2,0.92841715,0.99826485,0.8715596330275229,0.45673076703494825,TP
11,2,2,0.8443759,0.9982514,0.8727272727272727,0.46153845931952664,TP
80,2,2,0.9374928,0.9982412,0.8738738738738738,0.46634615160410503,TP
21,2,2,0.89915365,0.9982064,0.875,0.4711538438886834,TP
11,2,2,0.8234956,0.9982028,0.8761061946902655,0.47596153617326187,TP
80,2,2,0.872973,0.9981981,0.8771929824561403,0.48076922845784026,TP
7,2,2,0.9139429,0.99819297,0.8782608695652174,0.48557692074241865,TP
82,2,2,0.928905,0.99815637,0.8793103448275862,0.49038461302699704,TP
9,2,2,0.88088346,0.99814355,0.8803418803418803,0.4951923053115755,TP
33,2,2,0.90079445,0.9981116,0.8813559322033898,0.4999999975961539,TP
36,2,2,0.871431,0.99808097,0.8823529411764706,0.5048076898807322,TP
29,2,2,0.69731164,0.9980792,0.875,0.5048076898807322,FP
29,2,2,0.85609776,0.9980732,0.8760330578512396,0.5096153821653107,TP
85,2,2,0.81281906,0.9980731,0.8770491803278688,0.5144230744498891,TP
27,2,2,0.9476819,0.99807286,0.8780487804878049,0.5192307667344674,TP
8,2,2,0.82956445,0.99806875,0.8790322580645161,0.5240384590190459,TP
31,2,2,0.9390551,0.99806803,0.88,0.5288461513036243,TP
48,2,2,0.9195639,0.99805236,0.8809523809523809,0.5336538435882027,TP
75,2,2,0.9046752,0.9980374,0.8818897637795275,0.5384615358727811,TP
65,2,2,0.88900405,0.9980211,0.8828125,0.5432692281573595,TP
0,2,2,0.7995555,0.9979875,0.875968992248062,0.5432692281573595,FP
57,2,2,0.83503455,0.9979873,0.8769230769230769,0.5480769204419379,TP
1,2,2,0.8886658,0.99792826,0.8778625954198473,0.5528846127265163,TP
13,2,2,0.82482636,0.9979225,0.8787878787878788,0.5576923050110947,TP
25,2,2,0.92475235,0.9979006,0.8796992481203008,0.5624999972956731,TP
27,2,2,0.8618431,0.99786526,0.8805970149253731,0.5673076895802515,TP
65,2,2,0.8310878,0.99782455,0.8814814814814815,0.5721153818648299,TP
67,2,2,0.8845296,0.9977933,0.8823529411764706,0.5769230741494084,TP
24,2,2,0.71649,0.9977768,0.8759124087591241,0.5769230741494084,FP
43,1,1,0.9590768,0.99777406,1.0,0.04761904535147403,TP
74,2,2,0.8818966,0.99774975,0.8768115942028986,0.5817307664339867,TP
79,2,2,0.8676163,0.99770206,0.8776978417266187,0.5865384587185651,TP
0,2,2,0.8733641,0.9976683,0.8785714285714286,0.5913461510031435,TP
83,2,2,0.8512444,0.9976566,0.8794326241134752,0.5961538432877219,TP
62,2,2,0.8884833,0.99765426,0.8802816901408451,0.6009615355723004,TP
39,2,2,0.8336469,0.9976478,0.8811188811188811,0.6057692278568787,TP
20,2,2,0.7862891,0.99761605,0.875,0.6057692278568787,FP
42,2,2,0.9481404,0.9976096,0.8758620689655172,0.6105769201414571,TP
62,2,2,0.92632973,0.9976082,0.8767123287671232,0.6153846124260355,TP
84,2,2,0.7177609,0.99759823,0.8707482993197279,0.6153846124260355,FP
79,2,2,0.703145,0.99758065,0.8648648648648649,0.6153846124260355,FP
46,2,2,0.82821834,0.99755573,0.8657718120805369,0.6201923047106139,TP
39,2,2,0.9179282,0.99754095,0.8666666666666667,0.6249999969951924,TP
2,2,2,0.7870673,0.9975364,0.8609271523178808,0.6249999969951924,FP
78,2,2,0.9669164,0.99751604,0.8618421052631579,0.6298076892797707,TP
48,2,2,0.84297884,0.99751174,0.8627450980392157,0.6346153815643492,TP
18,2,2,0.8442254,0.9975103,0.8636363636363636,0.6394230738489275,TP
27,2,2,0.9124395,0.99747676,0.864516129032258,0.6442307661335059,TP
56,2,2,0.8080301,0.9974292,0.8653846153846154,0.6490384584180844,TP
59,2,2,0.91850156,0.9974124,0.8662420382165605,0.6538461507026627,TP
30,2,2,0.80147034,0.9973954,0.8670886075949367,0.6586538429872412,TP
27,2,2,0.9139883,0.9973749,0.8679245283018868,0.6634615352718195,TP
17,2,2,0.765386,0.99735236,0.8625,0.6634615352718195,FP
68,2,2,0.7902257,0.9972945,0.8571428571428571,0.6634615352718195,FP
0,2,2,0.6872011,0.997285,0.8518518518518519,0.6634615352718195,FP
1,2,2,0.78368914,0.9972813,0.8466257668711656,0.6634615352718195,FP
34,2,2,0.7380006,0.9972416,0.8414634146341463,0.6634615352718195,FP
56,2,2,0.83779097,0.9972289,0.8424242424242424,0.668269227556398,TP
