image_id,real_class,pred_class,iou,score,precision,recall,TP/FP
27,2,2,0.8567786,0.999708,1.0,0.0033333333222222224,TP
77,2,2,0.89235425,0.99962664,1.0,0.006666666644444445,TP
38,2,2,0.9202599,0.99961686,1.0,0.009999999966666668,TP
50,2,2,0.0,0.9995433,0.75,0.009999999966666668,FP
47,2,2,0.93772763,0.99953794,0.8,0.01333333328888889,TP
30,2,2,0.86293334,0.999521,0.8333333333333334,0.01666666661111111,TP
74,2,2,0.80724883,0.99948514,0.8571428571428571,0.019999999933333335,TP
85,2,2,0.8444181,0.9994531,0.875,0.023333333255555557,TP
50,2,2,0.9411121,0.9994442,0.8888888888888888,0.02666666657777778,TP
83,2,2,0.85972226,0.9994398,0.9,0.0299999999,TP
45,2,2,0.89553255,0.99943274,0.9090909090909091,0.03333333322222222,TP
27,2,2,0.89217824,0.9994273,0.9166666666666666,0.03666666654444445,TP
5,2,2,0.77844906,0.9994204,0.9230769230769231,0.03999999986666667,TP
34,2,2,0.86051095,0.9994124,0.9285714285714286,0.04333333318888889,TP
71,2,2,0.9415921,0.9993789,0.9333333333333333,0.046666666511111114,TP
34,2,2,0.85579175,0.9993704,0.9375,0.049999999833333336,TP
41,2,2,0.93534815,0.99936765,0.9411764705882353,0.05333333315555556,TP
42,2,2,0.88702583,0.99936587,0.9444444444444444,0.05666666647777778,TP
68,2,2,0.8824263,0.99936515,0.9473684210526315,0.0599999998,TP
64,2,2,0.9244045,0.9993617,0.95,0.06333333312222222,TP
54,2,2,0.87812066,0.9993512,0.9523809523809523,0.06666666644444444,TP
4,2,2,0.9567401,0.99934846,0.9545454545454546,0.06999999976666667,TP
40,2,2,0.884779,0.9993431,0.9565217391304348,0.0733333330888889,TP
25,2,2,0.88788307,0.9993383,0.9583333333333334,0.07666666641111111,TP
34,2,2,0.94293636,0.99933356,0.96,0.07999999973333334,TP
83,2,2,0.867778,0.9993311,0.9615384615384616,0.08333333305555556,TP
72,2,2,0.9571542,0.9993181,0.9629629629629629,0.08666666637777778,TP
