image_id,real_class,pred_class,iou,score,precision,recall,TP/FP
27,2,2,0.8567786,0.999708,1.0,0.004115226320513472,TP
77,2,2,0.89235425,0.99962664,1.0,0.008230452641026944,TP
38,2,2,0.9202599,0.99961686,1.0,0.012345678961540416,TP
50,2,2,0.0,0.9995433,0.75,0.012345678961540416,FP
47,2,2,0.93772763,0.99953794,0.8,0.01646090528205389,TP
30,2,2,0.86293334,0.999521,0.8333333333333334,0.02057613160256736,TP
74,2,2,0.80724883,0.99948514,0.8571428571428571,0.02469135792308083,TP
85,2,2,0.8444181,0.9994531,0.875,0.028806584243594304,TP
50,2,2,0.9411121,0.9994442,0.8888888888888888,0.03292181056410778,TP
83,2,2,0.85972226,0.9994398,0.9,0.03703703688462125,TP
45,2,2,0.89553255,0.99943274,0.9090909090909091,0.04115226320513472,TP
27,2,2,0.89217824,0.9994273,0.9166666666666666,0.04526748952564819,TP
5,2,2,0.77844906,0.9994204,0.9230769230769231,0.04938271584616166,TP
34,2,2,0.86051095,0.9994124,0.9285714285714286,0.05349794216667514,TP
71,2,2,0.9415921,0.9993789,0.9333333333333333,0.05761316848718861,TP
34,2,2,0.85579175,0.9993704,0.9375,0.06172839480770208,TP
41,2,2,0.93534815,0.99936765,0.9411764705882353,0.06584362112821555,TP
42,2,2,0.88702583,0.99936587,0.9444444444444444,0.06995884744872902,TP
68,2,2,0.8824263,0.99936515,0.9473684210526315,0.0740740737692425,TP
64,2,2,0.9244045,0.9993617,0.95,0.07818930008975597,TP
54,2,2,0.87812066,0.9993512,0.9523809523809523,0.08230452641026945,TP
4,2,2,0.9567401,0.99934846,0.9545454545454546,0.08641975273078291,TP
40,2,2,0.884779,0.9993431,0.9565217391304348,0.09053497905129639,TP
25,2,2,0.88788307,0.9993383,0.9583333333333334,0.09465020537180986,TP
34,2,2,0.94293636,0.99933356,0.96,0.09876543169232332,TP
83,2,2,0.867778,0.9993311,0.9615384615384616,0.1028806580128368,TP
72,2,2,0.9571542,0.9993181,0.9629629629629629,0.10699588433335028,TP
72,2,2,0.9134274,0.9993179,0.9642857142857143,0.11111111065386374,TP
16,2,2,0.8402772,0.999302,0.9655172413793104,0.11522633697437722,TP
25,2,2,0.9037037,0.9992861,0.9666666666666667,0.11934156329489069,TP
19,2,2,0.90189713,0.9992787,0.967741935483871,0.12345678961540416,TP
35,2,2,0.94391274,0.99926966,0.96875,0.12757201593591763,TP
26,2,2,0.9065592,0.99926203,0.9696969696969697,0.1316872422564311,TP
11,2,2,0.9224941,0.99925107,0.9705882352941176,0.13580246857694458,TP
81,2,2,0.92112637,0.9992446,0.9714285714285714,0.13991769489745803,TP
55,2,2,0.85358685,0.9992238,0.9722222222222222,0.1440329212179715,TP
36,2,2,0.8720409,0.99921834,0.972972972972973,0.148148147538485,TP
25,2,2,0.87223065,0.9991936,0.9736842105263158,0.15226337385899846,TP
27,2,2,0.916173,0.99917346,0.9743589743589743,0.15637860017951194,TP
17,2,2,0.8545823,0.9991603,0.975,0.16049382650002542,TP
83,2,2,0.901071,0.99914503,0.975609756097561,0.1646090528205389,TP
13,2,2,0.8067928,0.9991327,0.9761904761904762,0.16872427914105234,TP
29,2,2,0.92545366,0.9991271,0.9767441860465116,0.17283950546156582,TP
17,2,2,0.8961944,0.9991159,0.9772727272727273,0.1769547317820793,TP
74,2,2,0.9239767,0.99911445,0.9777777777777777,0.18106995810259277,TP
77,2,2,0.79126203,0.9990953,0.9782608695652174,0.18518518442310625,TP
69,2,2,0.8067641,0.9990933,0.9787234042553191,0.18930041074361972,TP
20,2,2,0.9589592,0.99907136,0.9791666666666666,0.19341563706413317,TP
31,2,2,0.82146245,0.99906415,0.9795918367346939,0.19753086338464665,TP
34,2,2,0.8876534,0.99906105,0.98,0.20164608970516013,TP
85,2,2,0.93633807,0.99905735,0.9803921568627451,0.2057613160256736,TP
27,2,2,0.7892346,0.99902785,0.9807692307692307,0.20987654234618708,TP
29,2,2,0.8633851,0.9990251,0.9811320754716981,0.21399176866670055,TP
13,2,2,0.967439,0.99902356,0.9814814814814815,0.218106994987214,TP
59,2,2,0.9071118,0.99900705,0.9818181818181818,0.22222222130772748,TP
76,2,2,0.8938642,0.99898,0.9821428571428571,0.22633744762824096,TP
29,2,2,0.92001474,0.99897987,0.9824561403508771,0.23045267394875443,TP
13,2,2,0.8566021,0.9989281,0.9827586206896551,0.2345679002692679,TP
7,2,2,0.84546244,0.99892163,0.9830508474576272,0.23868312658978139,TP
20,2,2,0.92397475,0.9988979,0.9833333333333333,0.24279835291029483,TP
24,2,2,0.70888644,0.9988901,0.9672131147540983,0.24279835291029483,FP
75,2,2,0.9485344,0.99888664,0.967741935483871,0.2469135792308083,TP
51,2,2,0.85201603,0.9988801,0.9682539682539683,0.2510288055513218,TP
84,2,2,0.7127241,0.99887985,0.953125,0.2510288055513218,FP
36,2,2,0.8185484,0.99887687,0.9538461538461539,0.25514403187183526,TP
8,2,2,0.8556274,0.998865,0.9545454545454546,0.25925925819234874,TP
58,2,2,0.9067723,0.9988612,0.9552238805970149,0.2633744845128622,TP
11,2,2,0.828409,0.99882513,0.9558823529411765,0.2674897108333757,TP
25,2,2,0.80875736,0.9988218,0.9565217391304348,0.27160493715388917,TP
70,2,2,0.8365232,0.99881786,0.9571428571428572,0.27572016347440265,TP
83,2,2,0.8423029,0.99881786,0.9577464788732394,0.27983538979491607,TP
36,2,2,0.86734,0.9988117,0.9583333333333334,0.28395061611542954,TP
79,2,2,0.93114126,0.9988078,0.958904109589041,0.288065842435943,TP
31,2,2,0.75116307,0.9988067,0.9594594594594594,0.2921810687564565,TP
24,2,2,0.8655186,0.99880433,0.96,0.29629629507697,TP
24,2,2,0.8226909,0.9987984,0.9605263157894737,0.30041152139748345,TP
85,2,2,0.7752711,0.99879396,0.961038961038961,0.3045267477179969,TP
2,2,2,0.890188,0.99878854,0.9615384615384616,0.3086419740385104,TP
22,2,2,0.85368586,0.9987785,0.9620253164556962,0.3127572003590239,TP
9,2,2,0.81918585,0.99876654,0.9625,0.31687242667953736,TP
20,2,2,0.7768705,0.9987626,0.9629629629629629,0.32098765300005083,TP
50,2,2,0.90833926,0.99875474,0.9634146341463414,0.3251028793205643,TP
2,2,2,0.8182046,0.99875224,0.963855421686747,0.3292181056410778,TP
55,2,2,0.919289,0.99871874,0.9642857142857143,0.3333333319615912,TP
27,2,2,0.94009304,0.99871576,0.9647058823529412,0.3374485582821047,TP
31,2,2,0.81668735,0.998713,0.9651162790697675,0.34156378460261816,TP
27,2,2,0.88048834,0.99869674,0.9655172413793104,0.34567901092313164,TP
57,2,2,0.83495253,0.99868387,0.9659090909090909,0.3497942372436451,TP
52,2,2,0.9182825,0.9986607,0.9662921348314607,0.3539094635641586,TP
63,2,2,0.91524434,0.9986437,0.9666666666666667,0.35802468988467206,TP
85,2,2,0.8417999,0.9986172,0.967032967032967,0.36213991620518554,TP
17,2,2,0.89793074,0.9985911,0.967391304347826,0.366255142525699,TP
3,2,2,0.8622875,0.9985549,0.967741935483871,0.3703703688462125,TP
27,2,2,0.86647415,0.99852306,0.9680851063829787,0.37448559516672597,TP
12,2,2,0.94989026,0.99850404,0.968421052631579,0.37860082148723945,TP
83,2,2,0.84559274,0.9985025,0.96875,0.38271604780775287,TP
0,2,2,0.720442,0.99842143,0.9587628865979382,0.38271604780775287,FP
27,2,2,0.8453398,0.9984213,0.9591836734693877,0.38683127412826634,TP
12,2,2,0.7597248,0.9983852,0.9595959595959596,0.3909465004487798,TP
53,2,2,0.7648447,0.99836797,0.96,0.3950617267692933,TP
24,2,2,0.81020963,0.9983582,0.9603960396039604,0.3991769530898068,TP
5,2,2,0.8763018,0.9983571,0.9607843137254902,0.40329217941032025,TP
1,2,2,0.78914446,0.99835455,0.9611650485436893,0.4074074057308337,TP
36,2,2,0.85381526,0.99832815,0.9615384615384616,0.4115226320513472,TP
79,2,2,0.7935155,0.9983065,0.9619047619047619,0.4156378583718607,TP
6,2,2,0.85130364,0.99830616,0.9622641509433962,0.41975308469237416,TP
29,2,2,0.91512364,0.99830556,0.9626168224299065,0.42386831101288763,TP
83,2,2,0.87470484,0.99828416,0.9629629629629629,0.4279835373334011,TP
45,2,2,0.92841715,0.99826485,0.963302752293578,0.43209876365391453,TP
11,2,2,0.8443759,0.9982514,0.9636363636363636,0.436213989974428,TP
80,2,2,0.9374928,0.9982412,0.963963963963964,0.4403292162949415,TP
21,2,2,0.89915365,0.9982064,0.9642857142857143,0.44444444261545496,TP
11,2,2,0.8234956,0.9982028,0.9646017699115044,0.44855966893596844,TP
80,2,2,0.872973,0.9981981,0.9649122807017544,0.4526748952564819,TP
7,2,2,0.9139429,0.99819297,0.9652173913043478,0.4567901215769954,TP
82,2,2,0.928905,0.99815637,0.9655172413793104,0.46090534789750887,TP
9,2,2,0.88088346,0.99814355,0.9658119658119658,0.46502057421802234,TP
33,2,2,0.90079445,0.9981116,0.9661016949152542,0.4691358005385358,TP
36,2,2,0.871431,0.99808097,0.9663865546218487,0.4732510268590493,TP
29,2,2,0.69731164,0.9980792,0.9583333333333334,0.4732510268590493,FP
29,2,2,0.85609776,0.9980732,0.9586776859504132,0.47736625317956277,TP
85,2,2,0.81281906,0.9980731,0.9590163934426229,0.48148147950007625,TP
27,2,2,0.9476819,0.99807286,0.959349593495935,0.48559670582058967,TP
8,2,2,0.82956445,0.99806875,0.9596774193548387,0.48971193214110315,TP
31,2,2,0.9390551,0.99806803,0.96,0.4938271584616166,TP
48,2,2,0.9195639,0.99805236,0.9603174603174603,0.4979423847821301,TP
75,2,2,0.9046752,0.9980374,0.9606299212598425,0.5020576111026436,TP
65,2,2,0.88900405,0.9980211,0.9609375,0.5061728374231571,TP
0,2,2,0.7995555,0.9979875,0.9612403100775194,0.5102880637436705,TP
57,2,2,0.83503455,0.9979873,0.9615384615384616,0.514403290064184,TP
1,2,2,0.8886658,0.99792826,0.9618320610687023,0.5185185163846975,TP
13,2,2,0.82482636,0.9979225,0.9621212121212122,0.5226337427052109,TP
25,2,2,0.92475235,0.9979006,0.9624060150375939,0.5267489690257244,TP
27,2,2,0.8618431,0.99786526,0.9626865671641791,0.5308641953462379,TP
65,2,2,0.8310878,0.99782455,0.9629629629629629,0.5349794216667514,TP
67,2,2,0.8845296,0.9977933,0.9632352941176471,0.5390946479872648,TP
24,2,2,0.71649,0.9977768,0.9562043795620438,0.5390946479872648,FP
43,1,1,0.9590768,0.99777406,1.0,0.037037035665294975,TP
74,2,2,0.8818966,0.99774975,0.9565217391304348,0.5432098743077783,TP
79,2,2,0.8676163,0.99770206,0.9568345323741008,0.5473251006282918,TP
0,2,2,0.8733641,0.9976683,0.9571428571428572,0.5514403269488053,TP
83,2,2,0.8512444,0.9976566,0.9574468085106383,0.5555555532693187,TP
62,2,2,0.8884833,0.99765426,0.9577464788732394,0.5596707795898321,TP
39,2,2,0.8336469,0.9976478,0.958041958041958,0.5637860059103457,TP
20,2,2,0.7862891,0.99761605,0.9583333333333334,0.5679012322308591,TP
42,2,2,0.9481404,0.9976096,0.9586206896551724,0.5720164585513726,TP
62,2,2,0.92632973,0.9976082,0.958904109589041,0.576131684871886,TP
84,2,2,0.7177609,0.99759823,0.9523809523809523,0.576131684871886,FP
79,2,2,0.703145,0.99758065,0.9459459459459459,0.576131684871886,FP
46,2,2,0.82821834,0.99755573,0.9463087248322147,0.5802469111923996,TP
39,2,2,0.9179282,0.99754095,0.9466666666666667,0.584362137512913,TP
2,2,2,0.7870673,0.9975364,0.9470198675496688,0.5884773638334265,TP
78,2,2,0.9669164,0.99751604,0.9473684210526315,0.59259259015394,TP
48,2,2,0.84297884,0.99751174,0.9477124183006536,0.5967078164744535,TP
18,2,2,0.8442254,0.9975103,0.948051948051948,0.6008230427949669,TP
27,2,2,0.9124395,0.99747676,0.9483870967741935,0.6049382691154804,TP
56,2,2,0.8080301,0.9974292,0.9487179487179487,0.6090534954359939,TP
59,2,2,0.91850156,0.9974124,0.9490445859872612,0.6131687217565073,TP
30,2,2,0.80147034,0.9973954,0.9493670886075949,0.6172839480770208,TP
27,2,2,0.9139883,0.9973749,0.949685534591195,0.6213991743975342,TP
17,2,2,0.765386,0.99735236,0.95,0.6255144007180478,TP
68,2,2,0.7902257,0.9972945,0.9503105590062112,0.6296296270385612,TP
0,2,2,0.6872011,0.997285,0.9444444444444444,0.6296296270385612,FP
1,2,2,0.78368914,0.9972813,0.9447852760736196,0.6337448533590747,TP
34,2,2,0.7380006,0.9972416,0.9390243902439024,0.6337448533590747,FP
56,2,2,0.83779097,0.9972289,0.9393939393939394,0.6378600796795881,TP
42,2,2,0.8984072,0.9972172,0.9397590361445783,0.6419753060001017,TP
0,2,2,0.8103284,0.9971602,0.9401197604790419,0.6460905323206151,TP
50,2,2,0.88263863,0.99715096,0.9404761904761905,0.6502057586411286,TP
27,2,2,0.8557688,0.9970662,0.9408284023668639,0.654320984961642,TP
31,2,2,0.80155754,0.9970086,0.9411764705882353,0.6584362112821556,TP
8,2,2,0.925818,0.9969844,0.9415204678362573,0.662551437602669,TP
77,1,1,0.83016014,0.9969627,1.0,0.07407407133058995,TP
0,2,2,0.77032816,0.99693215,0.9418604651162791,0.6666666639231824,TP
23,2,2,0.8439546,0.99692035,0.9421965317919075,0.6707818902436959,TP
20,2,2,0.9256869,0.99691653,0.9425287356321839,0.6748971165642094,TP
83,2,2,0.8421097,0.99685895,0.9428571428571428,0.6790123428847229,TP
79,2,2,0.89780456,0.99682426,0.9431818181818182,0.6831275692052363,TP
83,2,2,0.92647517,0.9967451,0.943502824858757,0.6872427955257498,TP
9,2,2,0.86370826,0.99671125,0.9438202247191011,0.6913580218462633,TP
24,2,2,0.8531137,0.99669915,0.9441340782122905,0.6954732481667768,TP
85,2,2,0.83500284,0.99669564,0.9444444444444444,0.6995884744872902,TP
79,2,2,0.81409013,0.9966389,0.9447513812154696,0.7037037008078038,TP
24,2,2,0.82913136,0.99661523,0.945054945054945,0.7078189271283172,TP
83,2,2,0.7037828,0.996539,0.9398907103825137,0.7078189271283172,FP
37,1,1,0.96596164,0.9964478,1.0,0.11111110699588492,TP
65,2,2,0.863774,0.9963458,0.9402173913043478,0.7119341534488306,TP
1,1,1,0.68717,0.9963374,0.75,0.11111110699588492,FP
25,2,2,0.9581783,0.99631065,0.9405405405405406,0.7160493797693441,TP
80,2,2,0.85153687,0.9961661,0.9408602150537635,0.7201646060898576,TP
67,2,2,0.87852645,0.9960219,0.9411764705882353,0.7242798324103711,TP
53,2,2,0.7298107,0.99601537,0.9361702127659575,0.7242798324103711,FP
31,1,1,0.8531032,0.99595094,0.8,0.1481481426611799,TP
14,1,1,0.93721694,0.9959227,0.8333333333333334,0.18518517832647488,TP
29,2,2,0.91262,0.99591917,0.9365079365079365,0.7283950587308845,TP
75,2,2,0.7238694,0.9957677,0.9315789473684211,0.7283950587308845,FP
65,2,2,0.8241745,0.99566,0.9319371727748691,0.732510285051398,TP
51,2,2,0.864968,0.9956298,0.9322916666666666,0.7366255113719115,TP
0,2,2,0.82869005,0.9955657,0.9326424870466321,0.740740737692425,TP
66,2,2,0.7590097,0.99556535,0.9329896907216495,0.7448559640129384,TP
0,2,2,0.82740223,0.9955438,0.9333333333333333,0.7489711903334519,TP
17,2,2,0.77739775,0.9953793,0.9336734693877551,0.7530864166539654,TP
59,2,2,0.7262821,0.9953631,0.9289340101522843,0.7530864166539654,FP
17,2,2,0.845474,0.9952956,0.9292929292929293,0.7572016429744789,TP
48,1,1,0.80692303,0.995261,0.8571428571428571,0.22222221399176983,TP
22,2,2,0.94988245,0.99507374,0.9296482412060302,0.7613168692949923,TP
0,2,2,0.7818144,0.9950323,0.93,0.7654320956155057,TP
56,2,2,0.8975676,0.9948421,0.9303482587064676,0.7695473219360193,TP
0,2,2,0.7658831,0.9948354,0.9306930693069307,0.7736625482565327,TP
65,2,2,0.8762896,0.99472976,0.9310344827586207,0.7777777745770462,TP
29,2,2,0.90351504,0.9947143,0.9313725490196079,0.7818930008975596,TP
84,2,2,0.83348227,0.9947125,0.9317073170731708,0.7860082272180732,TP
2,2,2,0.710725,0.99468166,0.9271844660194175,0.7860082272180732,FP
15,2,2,0.8973249,0.9944957,0.927536231884058,0.7901234535385866,TP
46,2,2,0.0,0.9943526,0.9230769230769231,0.7901234535385866,FP
17,1,1,0.81497484,0.994167,0.875,0.2592592496570648,TP
27,2,2,0.6410684,0.99414057,0.9186602870813397,0.7901234535385866,FP
83,2,2,0.8448443,0.99411243,0.919047619047619,0.7942386798591001,TP
85,2,2,0.61112404,0.99408096,0.9146919431279621,0.7942386798591001,FP
68,2,2,0.8432244,0.9940598,0.9150943396226415,0.7983539061796135,TP
61,1,1,0.8919975,0.9938909,0.8888888888888888,0.2962962853223598,TP
9,1,1,0.75345606,0.99375916,0.9,0.3333333209876548,TP
23,2,2,0.62130374,0.99371004,0.9107981220657277,0.7983539061796135,FP
1,2,2,0.8347393,0.99370086,0.9112149532710281,0.8024691325001271,TP
80,2,2,0.7647577,0.9936195,0.9116279069767442,0.8065843588206405,TP
31,2,2,0.7580053,0.9935189,0.9120370370370371,0.810699585141154,TP
46,2,2,0.83294016,0.9934755,0.9124423963133641,0.8148148114616675,TP
51,1,1,0.79371727,0.9932366,0.9090909090909091,0.37037035665294976,TP
51,2,2,0.0,0.993048,0.908256880733945,0.8148148114616675,FP
7,2,1,0.0,0.9929531,0.9041095890410958,0.8148148114616675,FP
83,2,2,0.7381694,0.992644,0.9,0.8148148114616675,FP
75,2,2,0.7000857,0.9924736,0.8959276018099548,0.8148148114616675,FP
56,1,1,0.75769484,0.9924137,0.9166666666666666,0.4074073923182447,TP
20,2,2,0.84971994,0.9922536,0.8963963963963963,0.8189300377821809,TP
46,2,2,0.83823186,0.9922436,0.8968609865470852,0.8230452641026944,TP
32,2,2,0.7652449,0.9922397,0.8973214285714286,0.8271604904232078,TP
65,1,1,0.7195071,0.9921416,0.8461538461538461,0.4074073923182447,FP
39,2,2,0.8040723,0.99209666,0.8977777777777778,0.8312757167437214,TP
46,1,1,0.77217287,0.99203295,0.8571428571428571,0.44444442798353967,TP
17,2,2,0.71425563,0.9920202,0.8938053097345132,0.8312757167437214,FP
48,1,1,0.8461095,0.9918968,0.8666666666666667,0.48148146364883465,TP
27,2,2,0.8500564,0.9917361,0.8942731277533039,0.8353909430642348,TP
69,1,1,0.6412418,0.9914989,0.8125,0.48148146364883465,FP
79,1,1,0.8833075,0.9912081,0.8235294117647058,0.5185184993141296,TP
31,2,2,0.8725392,0.9908819,0.8947368421052632,0.8395061693847483,TP
85,2,2,0.82149774,0.9906632,0.8951965065502183,0.8436213957052617,TP
56,2,2,0.6667188,0.9906585,0.8913043478260869,0.8436213957052617,FP
27,2,2,0.0,0.98987865,0.8874458874458875,0.8436213957052617,FP
2,2,2,0.0,0.98981756,0.8836206896551724,0.8436213957052617,FP
79,2,2,0.7648126,0.98978335,0.8841201716738197,0.8477366220257753,TP
31,1,1,0.8856429,0.98895556,0.8333333333333334,0.5555555349794246,TP
0,2,2,0.7326407,0.9889396,0.8803418803418803,0.8477366220257753,FP
46,2,2,0.8482525,0.98886174,0.8808510638297873,0.8518518483462887,TP
44,1,1,0.8910764,0.9882251,0.8421052631578947,0.5925925706447196,TP
83,2,2,0.8322066,0.98787886,0.8813559322033898,0.8559670746668022,TP
84,2,2,0.82550085,0.98781127,0.8818565400843882,0.8600823009873156,TP
65,1,1,0.7998398,0.9874236,0.85,0.6296296063100145,TP
22,2,2,0.94888186,0.9873969,0.8823529411764706,0.8641975273078291,TP
31,1,1,0.7535973,0.9867237,0.8571428571428571,0.6666666419753096,TP
46,2,2,0.0,0.98664457,0.8786610878661087,0.8641975273078291,FP
10,2,2,0.8036215,0.98657596,0.8791666666666667,0.8683127536283426,TP
65,2,2,0.7979146,0.9864603,0.8796680497925311,0.872427979948856,TP
60,2,2,0.6835124,0.9860957,0.8760330578512396,0.872427979948856,FP
22,2,2,0.88886327,0.98574126,0.8765432098765432,0.8765432062693695,TP
6,2,2,0.860911,0.985479,0.8770491803278688,0.880658432589883,TP
85,2,2,0.805097,0.9852241,0.8775510204081632,0.8847736589103965,TP
31,2,2,0.8548852,0.9851798,0.8780487804878049,0.8888888852309099,TP
27,2,2,0.6323324,0.98504454,0.8744939271255061,0.8888888852309099,FP
31,1,1,0.7132567,0.9849716,0.8181818181818182,0.6666666419753096,FP
9,2,2,0.8075344,0.9843201,0.875,0.8930041115514235,TP
17,1,1,0.8319374,0.98396194,0.8260869565217391,0.7037036776406045,TP
55,2,2,0.9158238,0.9838837,0.8755020080321285,0.8971193378719369,TP
39,2,2,0.6244554,0.9838801,0.872,0.8971193378719369,FP
23,2,2,0.8348113,0.9837998,0.8725099601593626,0.9012345641924504,TP
56,2,2,0.8493059,0.9834419,0.873015873015873,0.9053497905129638,TP
83,2,2,0.93429375,0.98304063,0.8735177865612648,0.9094650168334774,TP
10,2,2,0.90115774,0.9825211,0.8740157480314961,0.9135802431539908,TP
69,1,1,0.8530914,0.9823203,0.8333333333333334,0.7407407133058995,TP
83,2,2,0.90504634,0.9818565,0.8745098039215686,0.9176954694745042,TP
28,2,2,0.79240644,0.98174655,0.875,0.9218106957950177,TP
59,2,2,0.7092246,0.9805542,0.8715953307392996,0.9218106957950177,FP
