image_id,real_class,pred_class,iou,score,precision,recall,TPorFP
5,2,2,0.8261588,0.9992229,1.0,0.0040650406338819485,True
4,2,2,0.96184075,0.9991285,1.0,0.008130081267763897,True
77,2,2,0.90842605,0.9990938,1.0,0.012195121901645846,True
47,2,2,0.9145504,0.99909127,1.0,0.016260162535527794,True
11,2,2,0.9336529,0.99904186,1.0,0.020325203169409743,True
50,2,2,0.0,0.9990243,0.8333333333333334,0.020325203169409743,False
11,2,2,0.8171883,0.9990125,0.8571428571428571,0.024390243803291693,True
72,2,2,0.93944246,0.9989827,0.875,0.028455284437173642,True
9,2,2,0.878784,0.9989077,0.8888888888888888,0.03252032507105559,True
27,2,2,0.8615933,0.99890006,0.9,0.03658536570493754,True
36,2,2,0.910852,0.99887246,0.9090909090909091,0.040650406338819486,True
74,2,2,0.8323318,0.9988411,0.9166666666666666,0.04471544697270143,True
27,2,2,0.88812405,0.9988381,0.9230769230769231,0.048780487606583385,True
54,2,2,0.9039015,0.9988111,0.9285714285714286,0.05284552824046533,True
85,2,2,0.8929562,0.9988018,0.9333333333333333,0.056910568874347284,True
50,2,2,0.96777153,0.99875915,0.9375,0.06097560950822923,True
22,2,2,0.86966825,0.99875546,0.9411764705882353,0.06504065014211118,True
25,2,2,0.7914358,0.9987042,0.9444444444444444,0.06910569077599313,True
50,2,2,0.9407058,0.99870133,0.9473684210526315,0.07317073140987508,True
34,2,2,0.67528975,0.9986965,0.9,0.07317073140987508,False
45,2,2,0.9310019,0.99862087,0.9047619047619048,0.07723577204375702,True
67,2,2,0.8654763,0.9986105,0.9090909090909091,0.08130081267763897,True
64,2,2,0.9304243,0.9985964,0.9130434782608695,0.08536585331152093,True
38,2,2,0.91031927,0.99857736,0.9166666666666666,0.08943089394540286,True
71,2,2,0.89030474,0.99854916,0.92,0.09349593457928482,True
26,2,2,0.92050546,0.9985416,0.9230769230769231,0.09756097521316677,True
42,2,2,0.9006404,0.99850994,0.9259259259259259,0.10162601584704872,True
40,2,2,0.8426641,0.99850637,0.9285714285714286,0.10569105648093066,True
68,2,2,0.8987876,0.9984842,0.9310344827586207,0.10975609711481261,True
59,2,2,0.86230636,0.9984775,0.9333333333333333,0.11382113774869457,True
55,2,2,0.88423204,0.9984456,0.9354838709677419,0.1178861783825765,True
83,2,2,0.90895236,0.9983851,0.9375,0.12195121901645846,True
83,2,2,0.8188565,0.99838173,0.9393939393939394,0.1260162596503404,True
83,2,2,0.81182104,0.9983767,0.9411764705882353,0.13008130028422235,True
74,2,2,0.9273107,0.99837047,0.9428571428571428,0.13414634091810432,True
77,2,2,0.86091566,0.99835265,0.9444444444444444,0.13821138155198626,True
11,2,2,0.86220145,0.99833965,0.9459459459459459,0.1422764221858682,True
27,2,2,0.9004137,0.9983328,0.9473684210526315,0.14634146281975016,True
36,2,2,0.84132457,0.99829787,0.9487179487179487,0.1504065034536321,True
79,2,2,0.7965343,0.9982753,0.95,0.15447154408751404,True
79,2,2,0.86163586,0.9982753,0.9512195121951219,0.158536584721396,True
41,2,2,0.9279974,0.9982566,0.9523809523809523,0.16260162535527795,True
34,2,2,0.8519206,0.9982521,0.9534883720930233,0.16666666598915988,True
0,2,2,0.8170894,0.99821246,0.9545454545454546,0.17073170662304185,True
5,2,2,0.86263794,0.9982039,0.9555555555555556,0.1747967472569238,True
7,2,2,0.9311913,0.99819535,0.9565217391304348,0.17886178789080573,True
20,2,2,0.8938685,0.9981828,0.9574468085106383,0.1829268285246877,True
20,2,2,0.9365071,0.99816716,0.9583333333333334,0.18699186915856963,True
34,2,2,0.8936533,0.9981135,0.9591836734693877,0.1910569097924516,True
13,2,2,0.95306545,0.9980742,0.96,0.19512195042633354,True
29,2,2,0.92643243,0.9980586,0.9607843137254902,0.19918699106021548,True
79,2,2,0.9156203,0.9980495,0.9615384615384616,0.20325203169409745,True
72,2,2,0.90135026,0.9980215,0.9622641509433962,0.20731707232797938,True
68,2,2,0.75155616,0.9980159,0.9629629629629629,0.21138211296186132,True
34,2,2,0.89274716,0.9980081,0.9636363636363636,0.2154471535957433,True
76,2,2,0.8899801,0.9980014,0.9642857142857143,0.21951219422962523,True
25,2,2,0.8665236,0.99799985,0.9649122807017544,0.22357723486350717,True
81,2,2,0.9477002,0.99799454,0.9655172413793104,0.22764227549738913,True
59,2,2,0.88928735,0.99799025,0.9661016949152542,0.23170731613127107,True
36,2,2,0.8809978,0.99798167,0.9666666666666667,0.235772356765153,True
3,2,2,0.9160314,0.99795306,0.9672131147540983,0.23983739739903498,True
63,2,2,0.9203389,0.9979115,0.967741935483871,0.24390243803291692,True
80,2,2,0.92879134,0.9979025,0.9682539682539683,0.24796747866679886,True
51,2,2,0.839041,0.9978759,0.96875,0.2520325193006808,True
13,2,2,0.8328602,0.99786747,0.9692307692307692,0.2560975599345628,True
21,2,2,0.8807942,0.99783844,0.9696969696969697,0.2601626005684447,True
29,2,2,0.9201671,0.9978331,0.9701492537313433,0.26422764120232667,True
30,2,2,0.84200716,0.9978161,0.9705882352941176,0.26829268183620864,True
36,2,2,0.84069127,0.9978097,0.9710144927536232,0.27235772247009055,True
12,2,2,0.8061177,0.99780923,0.9714285714285714,0.2764227631039725,True
