image_id,real_class,pred_class,iou,score,precision,recall,TP/FP
74,2,2,0.79823166,0.9992447,0.0,0.0,FP
47,2,2,0.94005245,0.99915123,0.0,0.0,FP
3,2,2,0.85782474,0.99915004,0.0,0.0,FP
4,2,2,0.96222806,0.99914694,0.25,0.09999999000000101,TP
76,2,2,0.8691693,0.99914515,0.2,0.09999999000000101,FP
78,2,2,0.9072039,0.9990656,0.16666666666666666,0.09999999000000101,FP
2,2,2,0.82697344,0.9990157,0.14285714285714285,0.09999999000000101,FP
26,2,2,0.91372854,0.9990061,0.125,0.09999999000000101,FP
19,2,2,0.8036483,0.9989538,0.1111111111111111,0.09999999000000101,FP
40,2,2,0.8787527,0.9989385,0.1,0.09999999000000101,FP
21,2,2,0.8655019,0.99890816,0.09090909090909091,0.09999999000000101,FP
16,2,2,0.8672175,0.9989065,0.08333333333333333,0.09999999000000101,FP
25,2,2,0.7992591,0.9988788,0.07692307692307693,0.09999999000000101,FP
36,2,2,0.86291754,0.99886644,0.07142857142857142,0.09999999000000101,FP
42,2,2,0.90081394,0.99885654,0.06666666666666667,0.09999999000000101,FP
50,2,2,0.0,0.9988403,0.0625,0.09999999000000101,FP
11,2,2,0.8691163,0.9988323,0.058823529411764705,0.09999999000000101,FP
72,2,2,0.7944714,0.99883085,0.05555555555555555,0.09999999000000101,FP
29,2,2,0.8641617,0.9988275,0.05263157894736842,0.09999999000000101,FP
35,2,2,0.89275056,0.99881005,0.05,0.09999999000000101,FP
72,2,2,0.90497994,0.99879897,0.047619047619047616,0.09999999000000101,FP
27,2,2,0.88462555,0.99878126,0.045454545454545456,0.09999999000000101,FP
0,2,2,0.80985504,0.99878067,0.043478260869565216,0.09999999000000101,FP
79,2,2,0.87111163,0.9987577,0.041666666666666664,0.09999999000000101,FP
64,2,2,0.9423793,0.9987274,0.04,0.09999999000000101,FP
81,2,2,0.7974932,0.99870086,0.038461538461538464,0.09999999000000101,FP
80,2,2,0.7952415,0.9986998,0.037037037037037035,0.09999999000000101,FP
2,2,2,0.8419847,0.99869114,0.03571428571428571,0.09999999000000101,FP
20,2,2,0.86043745,0.99868363,0.034482758620689655,0.09999999000000101,FP
71,2,2,0.9192349,0.998635,0.03333333333333333,0.09999999000000101,FP
54,2,2,0.83935225,0.99858224,0.03225806451612903,0.09999999000000101,FP
50,2,2,0.9106538,0.998577,0.03125,0.09999999000000101,FP
34,2,2,0.94667464,0.99851865,0.030303030303030304,0.09999999000000101,FP
29,2,2,0.9524133,0.9984909,0.058823529411764705,0.19999998000000202,TP
20,2,2,0.91640455,0.9984817,0.05714285714285714,0.19999998000000202,FP
