image_id,real_class,pred_class,iou,score,precision,recall,TP/FP
74,2,2,0.79823166,0.9992447,1.0,0.0042194092648970075,TP
47,2,2,0.94005245,0.99915123,1.0,0.008438818529794015,TP
3,2,2,0.85782474,0.99915004,1.0,0.012658227794691022,TP
4,2,2,0.96222806,0.99914694,1.0,0.01687763705958803,TP
76,2,2,0.8691693,0.99914515,1.0,0.021097046324485037,TP
78,2,2,0.9072039,0.9990656,1.0,0.025316455589382045,TP
2,2,2,0.82697344,0.9990157,1.0,0.029535864854279052,TP
26,2,2,0.91372854,0.9990061,1.0,0.03375527411917606,TP
19,2,2,0.8036483,0.9989538,1.0,0.03797468338407307,TP
40,2,2,0.8787527,0.9989385,1.0,0.042194092648970075,TP
21,2,2,0.8655019,0.99890816,1.0,0.04641350191386708,TP
16,2,2,0.8672175,0.9989065,1.0,0.05063291117876409,TP
25,2,2,0.7992591,0.9988788,1.0,0.0548523204436611,TP
36,2,2,0.86291754,0.99886644,1.0,0.059071729708558104,TP
42,2,2,0.90081394,0.99885654,1.0,0.0632911389734551,TP
50,2,2,0.0,0.9988403,0.9375,0.0632911389734551,FP
11,2,2,0.8691163,0.9988323,0.9411764705882353,0.06751054823835212,TP
72,2,2,0.7944714,0.99883085,0.9444444444444444,0.07172995750324912,TP
29,2,2,0.8641617,0.9988275,0.9473684210526315,0.07594936676814613,TP
35,2,2,0.89275056,0.99881005,0.95,0.08016877603304313,TP
72,2,2,0.90497994,0.99879897,0.9523809523809523,0.08438818529794015,TP
27,2,2,0.88462555,0.99878126,0.9545454545454546,0.08860759456283715,TP
0,2,2,0.80985504,0.99878067,0.9565217391304348,0.09282700382773416,TP
79,2,2,0.87111163,0.9987577,0.9583333333333334,0.09704641309263116,TP
64,2,2,0.9423793,0.9987274,0.96,0.10126582235752818,TP
81,2,2,0.7974932,0.99870086,0.9615384615384616,0.10548523162242518,TP
80,2,2,0.7952415,0.9986998,0.9629629629629629,0.1097046408873222,TP
2,2,2,0.8419847,0.99869114,0.9642857142857143,0.1139240501522192,TP
20,2,2,0.86043745,0.99868363,0.9655172413793104,0.11814345941711621,TP
71,2,2,0.9192349,0.998635,0.9666666666666667,0.12236286868201321,TP
54,2,2,0.83935225,0.99858224,0.967741935483871,0.1265822779469102,TP
50,2,2,0.9106538,0.998577,0.96875,0.13080168721180724,TP
34,2,2,0.94667464,0.99851865,0.9696969696969697,0.13502109647670424,TP
29,2,2,0.9524133,0.9984909,0.9705882352941176,0.13924050574160124,TP
20,2,2,0.91640455,0.9984817,0.9714285714285714,0.14345991500649824,TP
77,2,2,0.84051836,0.9984523,0.9722222222222222,0.14767932427139527,TP
80,2,2,0.9257185,0.9984394,0.972972972972973,0.15189873353629227,TP
25,2,2,0.8713944,0.9983706,0.9736842105263158,0.15611814280118927,TP
24,2,2,0.7341112,0.9983429,0.9487179487179487,0.15611814280118927,FP
7,2,2,0.85160697,0.9983175,0.95,0.16033755206608627,TP
0,2,2,0.80369055,0.9983138,0.9512195121951219,0.1645569613309833,TP
50,2,2,0.8459511,0.9982907,0.9523809523809523,0.1687763705958803,TP
15,2,2,0.7550872,0.9982615,0.9534883720930233,0.1729957798607773,TP
11,2,2,0.87100416,0.99826103,0.9545454545454546,0.1772151891256743,TP
59,2,2,0.9388233,0.99814415,0.9555555555555556,0.18143459839057133,TP
8,2,2,0.85074526,0.99809176,0.9565217391304348,0.18565400765546833,TP
11,2,2,0.7878947,0.9980782,0.9574468085106383,0.18987341692036533,TP
55,2,2,0.94081396,0.99807465,0.9583333333333334,0.19409282618526233,TP
36,2,2,0.9237556,0.998058,0.9591836734693877,0.19831223545015936,TP
74,2,2,0.98114514,0.99805355,0.96,0.20253164471505636,TP
57,2,2,0.8316724,0.99802244,0.9607843137254902,0.20675105397995336,TP
80,2,2,0.92374927,0.998018,0.9615384615384616,0.21097046324485036,TP
41,2,2,0.8955922,0.99797374,0.9622641509433962,0.2151898725097474,TP
75,2,2,0.65760654,0.9979692,0.9444444444444444,0.2151898725097474,FP
34,2,2,0.79854274,0.9979631,0.9454545454545454,0.2194092817746444,TP
34,2,2,0.7053877,0.9979418,0.9285714285714286,0.2194092817746444,FP
29,2,2,0.89571303,0.99793637,0.9298245614035088,0.2236286910395414,TP
85,2,2,0.87867,0.99792093,0.9310344827586207,0.2278481003044384,TP
38,2,2,0.9482715,0.99792045,0.9322033898305084,0.23206750956933542,TP
13,2,2,0.86387885,0.99791116,0.9333333333333333,0.23628691883423242,TP
52,2,2,0.87951815,0.99790275,0.9344262295081968,0.24050632809912942,TP
45,2,2,0.9038601,0.9978278,0.9354838709677419,0.24472573736402642,TP
53,2,2,0.7728686,0.99781007,0.9365079365079365,0.24894514662892345,TP
5,2,2,0.64798623,0.99779594,0.921875,0.24894514662892345,FP
65,2,2,0.8616205,0.9977842,0.9230769230769231,0.2531645558938204,TP
56,2,2,0.8043253,0.9977804,0.9242424242424242,0.2573839651587175,TP
22,2,2,0.85302013,0.997764,0.9253731343283582,0.2616033744236145,TP
77,1,1,0.8900286,0.99768555,1.0,0.033333332222222255,TP
9,2,2,0.8674716,0.9976509,0.9264705882352942,0.2658227836885115,TP
