image_id,real_class,pred_class,iou,score,precision,recall,TP/FP
74,2,2,0.79823166,0.9992447,1.0,0.0034482758501783593,TP
47,2,2,0.94005245,0.99915123,1.0,0.006896551700356719,TP
3,2,2,0.85782474,0.99915004,1.0,0.010344827550535077,TP
4,2,2,0.96222806,0.99914694,1.0,0.013793103400713437,TP
76,2,2,0.8691693,0.99914515,1.0,0.017241379250891795,TP
78,2,2,0.9072039,0.9990656,1.0,0.020689655101070153,TP
2,2,2,0.82697344,0.9990157,1.0,0.024137930951248516,TP
26,2,2,0.91372854,0.9990061,1.0,0.027586206801426875,TP
19,2,2,0.8036483,0.9989538,1.0,0.031034482651605234,TP
40,2,2,0.8787527,0.9989385,1.0,0.03448275850178359,TP
21,2,2,0.8655019,0.99890816,1.0,0.03793103435196195,TP
16,2,2,0.8672175,0.9989065,1.0,0.04137931020214031,TP
25,2,2,0.7992591,0.9988788,1.0,0.044827586052318666,TP
36,2,2,0.86291754,0.99886644,1.0,0.04827586190249703,TP
42,2,2,0.90081394,0.99885654,1.0,0.05172413775267539,TP
50,2,2,0.0,0.9988403,0.9375,0.05172413775267539,FP
11,2,2,0.8691163,0.9988323,0.9411764705882353,0.05517241360285375,TP
72,2,2,0.7944714,0.99883085,0.9444444444444444,0.05862068945303211,TP
29,2,2,0.8641617,0.9988275,0.9473684210526315,0.06206896530321047,TP
35,2,2,0.89275056,0.99881005,0.95,0.06551724115338882,TP
72,2,2,0.90497994,0.99879897,0.9523809523809523,0.06896551700356718,TP
27,2,2,0.88462555,0.99878126,0.9545454545454546,0.07241379285374554,TP
0,2,2,0.80985504,0.99878067,0.9565217391304348,0.0758620687039239,TP
79,2,2,0.87111163,0.9987577,0.9583333333333334,0.07931034455410226,TP
64,2,2,0.9423793,0.9987274,0.96,0.08275862040428061,TP
81,2,2,0.7974932,0.99870086,0.9615384615384616,0.08620689625445897,TP
80,2,2,0.7952415,0.9986998,0.9629629629629629,0.08965517210463733,TP
2,2,2,0.8419847,0.99869114,0.9642857142857143,0.09310344795481569,TP
20,2,2,0.86043745,0.99868363,0.9655172413793104,0.09655172380499406,TP
71,2,2,0.9192349,0.998635,0.9666666666666667,0.09999999965517242,TP
54,2,2,0.83935225,0.99858224,0.967741935483871,0.10344827550535078,TP
50,2,2,0.9106538,0.998577,0.96875,0.10689655135552914,TP
34,2,2,0.94667464,0.99851865,0.9696969696969697,0.1103448272057075,TP
29,2,2,0.9524133,0.9984909,0.9705882352941176,0.11379310305588586,TP
20,2,2,0.91640455,0.9984817,0.9714285714285714,0.11724137890606422,TP
77,2,2,0.84051836,0.9984523,0.9722222222222222,0.12068965475624258,TP
80,2,2,0.9257185,0.9984394,0.972972972972973,0.12413793060642093,TP
25,2,2,0.8713944,0.9983706,0.9736842105263158,0.1275862064565993,TP
24,2,2,0.7341112,0.9983429,0.9743589743589743,0.13103448230677764,TP
7,2,2,0.85160697,0.9983175,0.975,0.134482758156956,TP
0,2,2,0.80369055,0.9983138,0.975609756097561,0.13793103400713436,TP
50,2,2,0.8459511,0.9982907,0.9761904761904762,0.14137930985731273,TP
15,2,2,0.7550872,0.9982615,0.9767441860465116,0.14482758570749107,TP
11,2,2,0.87100416,0.99826103,0.9772727272727273,0.14827586155766945,TP
59,2,2,0.9388233,0.99814415,0.9777777777777777,0.1517241374078478,TP
8,2,2,0.85074526,0.99809176,0.9782608695652174,0.15517241325802617,TP
11,2,2,0.7878947,0.9980782,0.9787234042553191,0.1586206891082045,TP
55,2,2,0.94081396,0.99807465,0.9791666666666666,0.16206896495838288,TP
36,2,2,0.9237556,0.998058,0.9795918367346939,0.16551724080856123,TP
74,2,2,0.98114514,0.99805355,0.98,0.1689655166587396,TP
57,2,2,0.8316724,0.99802244,0.9803921568627451,0.17241379250891795,TP
80,2,2,0.92374927,0.998018,0.9807692307692307,0.17586206835909632,TP
41,2,2,0.8955922,0.99797374,0.9811320754716981,0.17931034420927466,TP
75,2,2,0.65760654,0.9979692,0.9814814814814815,0.18275862005945304,TP
34,2,2,0.79854274,0.9979631,0.9818181818181818,0.18620689590963138,TP
34,2,2,0.7053877,0.9979418,0.9821428571428571,0.18965517175980975,TP
29,2,2,0.89571303,0.99793637,0.9824561403508771,0.19310344760998813,TP
85,2,2,0.87867,0.99792093,0.9827586206896551,0.19655172346016647,TP
38,2,2,0.9482715,0.99792045,0.9830508474576272,0.19999999931034484,TP
13,2,2,0.86387885,0.99791116,0.9833333333333333,0.2034482751605232,TP
52,2,2,0.87951815,0.99790275,0.9836065573770492,0.20689655101070156,TP
45,2,2,0.9038601,0.9978278,0.9838709677419355,0.2103448268608799,TP
53,2,2,0.7728686,0.99781007,0.9841269841269841,0.21379310271105828,TP
5,2,2,0.64798623,0.99779594,0.96875,0.21379310271105828,FP
65,2,2,0.8616205,0.9977842,0.9692307692307692,0.21724137856123663,TP
56,2,2,0.8043253,0.9977804,0.9696969696969697,0.220689654411415,TP
22,2,2,0.85302013,0.997764,0.9701492537313433,0.22413793026159334,TP
77,1,1,0.8900286,0.99768555,1.0,0.025641024983563465,TP
9,2,2,0.8674716,0.9976509,0.9705882352941176,0.22758620611177172,TP
25,2,2,0.8991154,0.99763966,0.9710144927536232,0.23103448196195006,TP
30,2,2,0.74229044,0.99763453,0.9714285714285714,0.23448275781212843,TP
79,2,2,0.8051094,0.9976138,0.971830985915493,0.23793103366230678,TP
1,2,2,0.93482316,0.99761164,0.9722222222222222,0.24137930951248515,TP
13,2,2,0.8817124,0.9975967,0.9726027397260274,0.2448275853626635,TP
33,2,2,0.9017322,0.9975375,0.972972972972973,0.24827586121284187,TP
6,2,2,0.9007277,0.9975163,0.9733333333333334,0.2517241370630202,TP
22,2,2,0.9031883,0.9975095,0.9736842105263158,0.2551724129131986,TP
27,2,2,0.90814555,0.9975077,0.974025974025974,0.25862068876337696,TP
55,2,2,0.916175,0.9974837,0.9743589743589743,0.2620689646135553,TP
45,2,2,0.88262814,0.9974407,0.9746835443037974,0.26551724046373365,TP
20,2,2,0.79562163,0.997436,0.975,0.268965516313912,TP
23,2,2,0.87041193,0.9973949,0.9753086419753086,0.2724137921640904,TP
75,2,2,0.9149855,0.99738806,0.975609756097561,0.2758620680142687,TP
9,2,2,0.9029406,0.997378,0.9759036144578314,0.2793103438644471,TP
0,2,2,0.86945164,0.99736696,0.9761904761904762,0.28275861971462546,TP
13,2,2,0.7176005,0.99736387,0.9764705882352941,0.28620689556480383,TP
24,2,2,0.8259305,0.9972851,0.9767441860465116,0.28965517141498215,TP
1,2,2,0.81355834,0.99725854,0.9770114942528736,0.2931034472651605,TP
74,2,2,0.85822445,0.99724066,0.9772727272727273,0.2965517231153389,TP
27,2,2,0.8520136,0.99723697,0.9775280898876404,0.29999999896551727,TP
27,2,2,0.8139504,0.9972258,0.9777777777777777,0.3034482748156956,TP
39,2,2,0.64617103,0.99721587,0.967032967032967,0.3034482748156956,FP
17,2,2,0.7916649,0.99718624,0.967391304347826,0.30689655066587396,TP
55,2,2,0.7093157,0.9971842,0.967741935483871,0.31034482651605233,TP
36,2,2,0.85910517,0.9971609,0.9680851063829787,0.3137931023662307,TP
77,2,2,0.7857739,0.9971385,0.968421052631579,0.317241378216409,TP
65,2,2,0.8619826,0.9970867,0.96875,0.3206896540665874,TP
8,2,2,0.7944043,0.9970796,0.9690721649484536,0.32413792991676577,TP
46,2,2,0.0,0.99706596,0.9591836734693877,0.32413792991676577,FP
36,2,2,0.9593617,0.99706405,0.9595959595959596,0.32758620576694414,TP
42,2,2,0.93629324,0.9970458,0.96,0.33103448161712246,TP
25,2,2,0.87174916,0.99704534,0.9603960396039604,0.33448275746730083,TP
80,2,2,0.8908921,0.9970299,0.9607843137254902,0.3379310333174792,TP
82,2,2,0.76179916,0.99699366,0.9611650485436893,0.3413793091676576,TP
29,2,2,0.911548,0.996983,0.9615384615384616,0.3448275850178359,TP
27,2,2,0.8649773,0.99698037,0.9619047619047619,0.34827586086801426,TP
29,2,2,0.90549916,0.9969599,0.9622641509433962,0.35172413671819264,TP
17,2,2,0.8555106,0.9969319,0.9626168224299065,0.355172412568371,TP
7,2,2,0.89987135,0.99689865,0.9629629629629629,0.3586206884185493,TP
85,2,2,0.76260513,0.99689794,0.963302752293578,0.3620689642687277,TP
25,2,2,0.95220155,0.99688846,0.9636363636363636,0.3655172401189061,TP
34,2,2,0.96054024,0.9968772,0.963963963963964,0.36896551596908445,TP
69,2,2,0.83423024,0.9968727,0.9642857142857143,0.37241379181926276,TP
27,2,2,0.9272087,0.99679667,0.9646017699115044,0.37586206766944114,TP
27,2,2,0.91530704,0.996786,0.9649122807017544,0.3793103435196195,TP
42,2,2,0.91722894,0.9967706,0.9652173913043478,0.3827586193697979,TP
24,2,2,0.83075404,0.9967566,0.9655172413793104,0.38620689521997625,TP
0,2,2,0.75970876,0.9967024,0.9658119658119658,0.38965517107015457,TP
12,2,2,0.8844991,0.9966709,0.9661016949152542,0.39310344692033294,TP
83,2,2,0.8793007,0.99666226,0.9663865546218487,0.3965517227705113,TP
83,2,2,0.9046036,0.99660766,0.9666666666666667,0.3999999986206897,TP
46,2,2,0.7185052,0.9965919,0.9669421487603306,0.403448274470868,TP
29,2,2,0.8223203,0.99652725,0.9672131147540983,0.4068965503210464,TP
11,2,2,0.8124072,0.9965199,0.967479674796748,0.41034482617122475,TP
84,2,2,0.8896043,0.9965062,0.967741935483871,0.4137931020214031,TP
51,2,2,0.87575847,0.99645597,0.968,0.41724137787158144,TP
58,2,2,0.9243911,0.99644655,0.9682539682539683,0.4206896537217598,TP
56,2,2,0.88837373,0.9964379,0.968503937007874,0.4241379295719382,TP
57,2,2,0.85866374,0.99643135,0.96875,0.42758620542211656,TP
9,2,2,0.9275428,0.9964212,0.9689922480620154,0.4310344812722949,TP
18,2,2,0.96397066,0.99641377,0.9692307692307692,0.43448275712247325,TP
24,2,2,0.72856456,0.9963881,0.9694656488549618,0.4379310329726516,TP
85,2,2,0.8771289,0.99637955,0.9696969696969697,0.44137930882283,TP
62,2,2,0.84783876,0.99637514,0.9699248120300752,0.4448275846730083,TP
14,1,1,0.89794475,0.9963445,1.0,0.05128204996712693,TP
