image_id,real_class,pred_class,iou,score,precision,recall,TP/FP
74,2,2,0.79823166,0.9992447,1.0,0.0033670033556666553,TP
47,2,2,0.94005245,0.99915123,1.0,0.006734006711333311,TP
3,2,2,0.85782474,0.99915004,1.0,0.010101010066999967,TP
4,2,2,0.96222806,0.99914694,1.0,0.013468013422666621,TP
76,2,2,0.8691693,0.99914515,1.0,0.016835016778333278,TP
78,2,2,0.9072039,0.9990656,1.0,0.020202020133999934,TP
2,2,2,0.82697344,0.9990157,1.0,0.023569023489666587,TP
26,2,2,0.91372854,0.9990061,1.0,0.026936026845333243,TP
19,2,2,0.8036483,0.9989538,1.0,0.0303030302009999,TP
40,2,2,0.8787527,0.9989385,1.0,0.033670033556666555,TP
21,2,2,0.8655019,0.99890816,1.0,0.03703703691233321,TP
16,2,2,0.8672175,0.9989065,1.0,0.04040404026799987,TP
25,2,2,0.7992591,0.9988788,1.0,0.04377104362366652,TP
36,2,2,0.86291754,0.99886644,1.0,0.04713804697933317,TP
42,2,2,0.90081394,0.99885654,1.0,0.05050505033499983,TP
50,2,2,0.0,0.9988403,0.9375,0.05050505033499983,FP
11,2,2,0.8691163,0.9988323,0.9411764705882353,0.053872053690666485,TP
72,2,2,0.7944714,0.99883085,0.9444444444444444,0.05723905704633314,TP
29,2,2,0.8641617,0.9988275,0.9473684210526315,0.0606060604019998,TP
35,2,2,0.89275056,0.99881005,0.95,0.06397306375766645,TP
72,2,2,0.90497994,0.99879897,0.9523809523809523,0.06734006711333311,TP
27,2,2,0.88462555,0.99878126,0.9545454545454546,0.07070707046899977,TP
0,2,2,0.80985504,0.99878067,0.9565217391304348,0.07407407382466642,TP
79,2,2,0.87111163,0.9987577,0.9583333333333334,0.07744107718033308,TP
64,2,2,0.9423793,0.9987274,0.96,0.08080808053599974,TP
81,2,2,0.7974932,0.99870086,0.9615384615384616,0.08417508389166639,TP
80,2,2,0.7952415,0.9986998,0.9629629629629629,0.08754208724733303,TP
2,2,2,0.8419847,0.99869114,0.9642857142857143,0.09090909060299969,TP
20,2,2,0.86043745,0.99868363,0.9655172413793104,0.09427609395866635,TP
71,2,2,0.9192349,0.998635,0.9666666666666667,0.097643097314333,TP
54,2,2,0.83935225,0.99858224,0.967741935483871,0.10101010066999966,TP
50,2,2,0.9106538,0.998577,0.96875,0.10437710402566631,TP
34,2,2,0.94667464,0.99851865,0.9696969696969697,0.10774410738133297,TP
29,2,2,0.9524133,0.9984909,0.9705882352941176,0.11111111073699963,TP
20,2,2,0.91640455,0.9984817,0.9714285714285714,0.11447811409266628,TP
77,2,2,0.84051836,0.9984523,0.9722222222222222,0.11784511744833294,TP
80,2,2,0.9257185,0.9984394,0.972972972972973,0.1212121208039996,TP
25,2,2,0.8713944,0.9983706,0.9736842105263158,0.12457912415966625,TP
24,2,2,0.7341112,0.9983429,0.9743589743589743,0.1279461275153329,TP
7,2,2,0.85160697,0.9983175,0.975,0.13131313087099955,TP
0,2,2,0.80369055,0.9983138,0.975609756097561,0.13468013422666622,TP
50,2,2,0.8459511,0.9982907,0.9761904761904762,0.13804713758233286,TP
15,2,2,0.7550872,0.9982615,0.9767441860465116,0.14141414093799953,TP
11,2,2,0.87100416,0.99826103,0.9772727272727273,0.14478114429366618,TP
59,2,2,0.9388233,0.99814415,0.9777777777777777,0.14814814764933285,TP
8,2,2,0.85074526,0.99809176,0.9782608695652174,0.1515151510049995,TP
11,2,2,0.7878947,0.9980782,0.9787234042553191,0.15488215436066616,TP
55,2,2,0.94081396,0.99807465,0.9791666666666666,0.1582491577163328,TP
36,2,2,0.9237556,0.998058,0.9795918367346939,0.16161616107199947,TP
74,2,2,0.98114514,0.99805355,0.98,0.1649831644276661,TP
57,2,2,0.8316724,0.99802244,0.9803921568627451,0.16835016778333278,TP
80,2,2,0.92374927,0.998018,0.9807692307692307,0.17171717113899942,TP
41,2,2,0.8955922,0.99797374,0.9811320754716981,0.17508417449466607,TP
75,2,2,0.65760654,0.9979692,0.9814814814814815,0.17845117785033274,TP
34,2,2,0.79854274,0.9979631,0.9818181818181818,0.18181818120599938,TP
34,2,2,0.7053877,0.9979418,0.9821428571428571,0.18518518456166605,TP
29,2,2,0.89571303,0.99793637,0.9824561403508771,0.1885521879173327,TP
85,2,2,0.87867,0.99792093,0.9827586206896551,0.19191919127299936,TP
38,2,2,0.9482715,0.99792045,0.9830508474576272,0.195286194628666,TP
13,2,2,0.86387885,0.99791116,0.9833333333333333,0.19865319798433267,TP
52,2,2,0.87951815,0.99790275,0.9836065573770492,0.20202020133999932,TP
45,2,2,0.9038601,0.9978278,0.9838709677419355,0.205387204695666,TP
53,2,2,0.7728686,0.99781007,0.9841269841269841,0.20875420805133263,TP
5,2,2,0.64798623,0.99779594,0.984375,0.2121212114069993,TP
