image_id,real_class,pred_class,iou,score,precision,recall,TP/FP
74,2,2,0.79823166,0.9992447,0.0,0.0,FP
47,2,2,0.94005245,0.99915123,0.5,0.0054945054643159045,TP
3,2,2,0.85782474,0.99915004,0.6666666666666666,0.010989010928631809,TP
4,2,2,0.96222806,0.99914694,0.75,0.016483516392947713,TP
76,2,2,0.8691693,0.99914515,0.8,0.021978021857263618,TP
78,2,2,0.9072039,0.9990656,0.8333333333333334,0.02747252732157952,TP
2,2,2,0.82697344,0.9990157,0.8571428571428571,0.032967032785895425,TP
26,2,2,0.91372854,0.9990061,0.875,0.03846153825021133,TP
19,2,2,0.8036483,0.9989538,0.8888888888888888,0.043956043714527236,TP
40,2,2,0.8787527,0.9989385,0.9,0.04945054917884314,TP
21,2,2,0.8655019,0.99890816,0.9090909090909091,0.05494505464315904,TP
16,2,2,0.8672175,0.9989065,0.9166666666666666,0.06043956010747494,TP
25,2,2,0.7992591,0.9988788,0.8461538461538461,0.06043956010747494,FP
36,2,2,0.86291754,0.99886644,0.8571428571428571,0.06593406557179085,TP
42,2,2,0.90081394,0.99885654,0.8666666666666667,0.07142857103610675,TP
50,2,2,0.0,0.9988403,0.8125,0.07142857103610675,FP
11,2,2,0.8691163,0.9988323,0.8235294117647058,0.07692307650042265,TP
72,2,2,0.7944714,0.99883085,0.7777777777777778,0.07692307650042265,FP
29,2,2,0.8641617,0.9988275,0.7894736842105263,0.08241758196473856,TP
35,2,2,0.89275056,0.99881005,0.8,0.08791208742905447,TP
72,2,2,0.90497994,0.99879897,0.8095238095238095,0.09340659289337037,TP
27,2,2,0.88462555,0.99878126,0.8181818181818182,0.09890109835768628,TP
0,2,2,0.80985504,0.99878067,0.8260869565217391,0.10439560382200218,TP
79,2,2,0.87111163,0.9987577,0.8333333333333334,0.10989010928631808,TP
64,2,2,0.9423793,0.9987274,0.84,0.11538461475063398,TP
81,2,2,0.7974932,0.99870086,0.8076923076923077,0.11538461475063398,FP
80,2,2,0.7952415,0.9986998,0.7777777777777778,0.11538461475063398,FP
2,2,2,0.8419847,0.99869114,0.7857142857142857,0.12087912021494988,TP
20,2,2,0.86043745,0.99868363,0.7931034482758621,0.1263736256792658,TP
71,2,2,0.9192349,0.998635,0.8,0.1318681311435817,TP
54,2,2,0.83935225,0.99858224,0.8064516129032258,0.1373626366078976,TP
50,2,2,0.9106538,0.998577,0.8125,0.1428571420722135,TP
34,2,2,0.94667464,0.99851865,0.8181818181818182,0.1483516475365294,TP
29,2,2,0.9524133,0.9984909,0.8235294117647058,0.1538461530008453,TP
20,2,2,0.91640455,0.9984817,0.8285714285714286,0.1593406584651612,TP
77,2,2,0.84051836,0.9984523,0.8333333333333334,0.1648351639294771,TP
80,2,2,0.9257185,0.9984394,0.8378378378378378,0.17032966939379302,TP
25,2,2,0.8713944,0.9983706,0.8421052631578947,0.17582417485810894,TP
24,2,2,0.7341112,0.9983429,0.8205128205128205,0.17582417485810894,FP
7,2,2,0.85160697,0.9983175,0.825,0.18131868032242485,TP
0,2,2,0.80369055,0.9983138,0.8292682926829268,0.18681318578674075,TP
50,2,2,0.8459511,0.9982907,0.8333333333333334,0.19230769125105665,TP
15,2,2,0.7550872,0.9982615,0.813953488372093,0.19230769125105665,FP
11,2,2,0.87100416,0.99826103,0.8181818181818182,0.19780219671537255,TP
59,2,2,0.9388233,0.99814415,0.8222222222222222,0.20329670217968845,TP
8,2,2,0.85074526,0.99809176,0.8260869565217391,0.20879120764400436,TP
